source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3311102820926310784,65.39668022047789,0.07172264899347441,14.69515656171164,0.04299114610140715,106.59803333322833,0.1514602733224181,-19.838524201769808,0.11249023405274806,20.28981925143624,0.07632174988677534,14.314161,15.956227,13.073628
111812090503460224,46.01146852743304,0.0780983382735413,24.75473051451337,0.06045842979529994,21.094395198687923,0.19885963478638435,-132.0880879470841,0.1427683225038686,20.29249602498271,0.08648569835559339,13.812708,15.297213,12.624042
3406917219108423808,72.84397223606086,0.28991885290670166,18.839704190967936,0.21811018685078115,92.08652377964141,0.638319480324915,-46.5875533310691,0.3831264784713625,20.294696798028365,0.4244149713301822,5.0116353,5.1586065,4.857113
3311038666998173184,65.84972981052806,0.13998007165380894,14.427852577362499,0.08495217931777939,104.2562527873926,0.322148096933213,-22.864895708574757,0.2119947259296137,20.296549460594196,0.15087975425327044,13.5766535,15.257231,12.32064
3310131711641618816,70.15458635458897,0.08308417790538626,16.63563829018222,0.039803640875164345,89.11514898014141,0.2392630940012953,-26.229629746186315,0.08151726806768797,20.30019152078979,0.11713441693403265,16.14774,18.257908,14.770618
134802328886051328,40.34326851197059,0.5650910922677941,34.516208286191244,0.3416513674992605,7.016561591470232,1.029343517775901,3.0814105614609804,0.7113470705061947,20.308290449878648,0.544888614276381,17.356806,17.432413,16.31343
149543000243089024,65.25316192629212,0.04952846306380947,24.51861376378308,0.025299910428702582,106.21611324779302,0.12189367070217107,-48.870802800916366,0.08111286105619034,20.308340955365725,0.053461373675760294,13.58628,15.084591,12.387966
125952943908854144,49.92841249213679,0.06322729869616596,34.70580013722053,0.04187827959333544,46.87892576529117,0.10885923401002791,-184.50586876501467,0.08549851081409394,20.308974823730953,0.07325121532491666,14.252771,14.172274,14.360204
3308269757418376576,68.95256210326133,0.0490753457819064,13.28796867394807,0.026311577669043948,94.68930918266118,0.10418430189119716,-18.519436282088126,0.05913118240420737,20.309148268499914,0.05839584235802952,13.635512,15.163108,12.429826
48026706557926528,67.15465729101624,0.37013528994704387,19.18027817758484,0.2481464204699017,107.50303801276002,1.036090869482359,-38.06607555645553,0.700350911779867,20.312961052093055,0.4260689938844761,3.158721,3.923631,2.6921098
3387020521115043072,77.94384310544247,0.09292778495307437,10.665159111617045,0.07196838357621008,-43.85932039209208,0.18681259095266317,-70.94487747837587,0.1332257622309022,20.31512456596779,0.0998322551519547,15.891676,17.890285,14.556975
3344822780966078336,93.82297277738124,1.3436849714123278,14.469895232781068,1.1506242053037006,-6.252656256518975,3.014831860214125,-3.8176231896004515,2.31096637942993,20.315835548873235,1.6542568961548239,20.30936,21.246935,18.876171
3424636604905437696,90.37299041761614,0.04440042262697246,23.090771712714428,0.04326483726826345,-6.005762842414148,0.08940444494537933,-91.27279046145252,0.07295298283743946,20.31620404191529,0.05419543282510528,13.126121,14.497898,11.972648
3405746170504929664,74.7994655531621,0.11025286518524367,17.381783679450844,0.06986995774376874,108.41113109261912,0.2281995840721371,-131.40445034463426,0.1202342792396747,20.316862593493795,0.09858061611047995,15.83423,17.738846,14.525686
3308428877366857728,70.36633435476338,0.4322564626879565,14.076020449077182,0.37473891398491843,95.71529573674728,0.9239046589774099,-23.967128482247674,0.6460685207427654,20.320972739392158,0.5119159407476932,12.337408,13.66053,11.198649
32285720136361088,44.57358338410901,0.04297582808702651,14.517711489032713,0.032689842276300056,90.01848479694561,0.09759369018333597,-155.43280311898096,0.07420826124381279,20.32495501794423,0.046662373075859395,13.467488,14.830235,12.320511
3283512672571389824,63.94406674374436,0.17874756422166513,3.6640973099685494,0.09080807891668533,123.57732782145324,0.36992506271365067,-171.4249981949209,0.19223168769026974,20.33084393379324,0.17515031654813307,17.523026,17.819132,17.052397
37175179626858240,54.81959416449094,0.15807825616133428,11.100326419566027,0.12167968958097858,-33.31475960557356,0.3306658433463131,-90.30825369979006,0.2437380650413079,20.339543738902368,0.19940579408784112,17.507715,20.093416,16.016893
