source_id,ra,dec,pmra,pmdec,radial_velocity,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3.26332E+18,53.80420238,-0.739415758,103.3067245,-119.6583934,-5.035056165,21.80759656,8.332893,8.743608,7.8064613
1.49005E+17,63.63520669,23.57473658,119.949556,-48.15122204,37.46803934,21.82824304,7.8825264,8.232728,7.4113297
4.70193E+16,61.41589317,17.93759385,128.3013696,-27.37494454,36.57164219,21.83082541,9.030198,9.498501,8.443756
3.31256E+18,67.96910451,15.49937685,105.240385,-24.29489531,40.44317895,21.83669224,10.49827,11.25919,9.680014
3.4197E+18,74.27668414,24.7521111,-7.917350275,-24.28363194,-12.10673336,21.83809604,8.429774,8.813264,7.9207344
3.31421E+18,67.38218033,17.89304143,107.7119023,-33.02850234,39.48329891,21.83941778,8.731016,9.164063,8.1725645
1.34724E+17,40.53056817,34.03497168,279.3227323,83.55423559,53.5956638,21.83990412,12.363863,13.588687,11.278287
1.45665E+17,66.03146145,22.11867878,110.4546614,-44.00152012,38.24891969,21.84503954,10.49918,11.262421,9.678581
4.81978E+16,65.84565512,19.65853718,105.7315793,-52.99282835,39.96709202,21.85015485,9.108309,9.607921,8.483841
3.40682E+18,72.26507909,18.64107894,89.20116669,-39.09345654,41.62523817,21.86668814,8.747406,9.189218,8.18523
3.3102E+18,64.90438601,12.62424621,168.6386213,-18.2068249,36.81197452,21.86716063,9.530093,10.044105,8.897821
3.65401E+16,55.66934785,11.31087411,-10.54692155,-13.65675264,2.197051064,21.8740672,11.504504,12.449887,10.578484
4.77525E+16,65.1051246,18.74249453,117.1719021,-42.95226557,37.27265571,21.87807423,5.9997025,6.211997,5.697445
3.31261E+18,67.93731544,15.62924636,103.7067695,-23.64799168,39.68316581,21.88541465,11.263473,12.244827,10.325266
3.30177E+18,60.7483361,9.207767615,89.56676137,-165.7621011,28.05872794,21.89242221,6.7761292,7.041237,6.4023724
3.31295E+18,67.49101308,16.6727186,106.6246985,-28.40664579,40.13886858,21.89653154,8.853477,9.308189,8.278901
3.40158E+18,80.51006958,19.54544866,107.160281,-32.71617592,24.33289578,21.90263554,11.760363,12.765001,10.790613
3.30679E+18,65.91205757,11.21001677,-38.10277575,170.4377314,7.406913592,21.9065158,12.564452,13.77728,11.47933
4.78044E+16,64.05521642,18.88436676,120.5837726,-32.21040717,38.40141177,21.92444877,11.196231,12.135852,10.284235
