source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3450631808564722304,90.73029763074602,0.04194366285897291,32.63478550491068,0.03528010589661511,80.63860548129269,0.0851604519935954,-211.79373276903422,0.06956771726122915,32.08620675249418,0.24330335548655307,20.472022926066966,0.04331943562231103,6.113064,6.366451,5.776545
36502278510879616,56.8465787416759,0.034480066898216345,11.47815789632705,0.018258898736150712,52.415444820858276,0.07388020626969888,236.43218030424507,0.04856401361344285,-2.564039507221697,0.32625507557813915,20.474998105439845,0.03700364595939598,10.671441,11.391367,9.875692
334231816650909056,40.24466480778836,0.5814066129179053,39.08018840898995,0.4937904684866378,62.292888743135016,1.2778424591279438,69.16478127233707,1.0057900441729535,18.144481770544694,3.3872877445233494,20.479362443428883,0.6099203836701635,8.867974,9.343184,8.266642
3436911415279548032,93.84417684953074,0.27967463663094605,29.496952055861076,0.25996716921317264,-71.41370594541691,0.5733908170691278,-261.6456963531047,0.5255848482674265,21.088555199678545,0.13609336153910942,20.482386505014322,0.3009980924606913,3.9562018,4.5814457,3.3877594
49231668222673920,65.38235449201038,0.05123427357967414,21.03972209883634,0.027686330827002493,104.88428592243486,0.10004853620252352,-36.05202515082711,0.08672404894403764,36.48370367637955,0.6107804580010007,20.485601852067987,0.054660099566789855,6.670779,6.9138737,6.3304005
3407125061166084608,76.90609665327453,0.03755256196813765,17.85803015004455,0.02810900848823737,-72.06192888238407,0.07029368983731026,27.133005476115315,0.04769014033899942,17.427211867804544,0.5328948474557688,20.506085036676073,0.042222182577168914,11.664824,12.580382,10.742096
22338644598132096,41.0893497836115,0.12067837882861131,10.961170804431404,0.1142367576083591,67.38460492049438,0.28508401056339644,-56.03596445587573,0.24166156156683952,4.380074188372163,1.8403252386285611,20.506635391976115,0.13722319945835054,10.306774,11.300304,9.335908
2502110889948844032,38.536126902003765,0.08107165827842015,1.1052414287944545,0.09517676151502306,-23.514835474327892,0.19820798529332287,47.15105454740795,0.2364400805664393,1.988260652145735,0.2727973145268094,20.507826113701977,0.1164394349319996,9.439256,9.937744,8.809155
3304849176745102080,60.29640380062446,0.046509824496119165,12.098369940023884,0.025442218848662705,89.60665862323827,0.10914508183090162,0.5157022119152526,0.05713715243166704,38.68408992151719,0.4582495144286457,20.513083280832937,0.053545639676014355,11.322896,12.2279415,10.42238
3311024789960504576,65.39544210986372,0.057782140106947176,14.409706546064516,0.03082936887360825,104.13093777731896,0.09860338345183833,-19.511894201901026,0.07900909815704302,39.02481865137145,0.31175959084523025,20.51987931160925,0.06770289008990016,6.48186,6.7146454,6.1613097
3394271667157948160,80.86059070742297,0.04699850268604778,16.98083539155454,0.03616109893203393,18.415447616708914,0.08953264769455292,-172.11723531853917,0.06655484066816855,27.098508854830897,1.074557682721382,20.531062359391377,0.051747861767265264,7.9502225,8.277411,7.5037575
42716408993806080,53.14433967636533,0.09937896726382363,16.153264410142047,0.06863909847891832,141.08230746562327,0.18183805507637527,-14.692246377918,0.14929182857888892,32.81287130163902,2.1237233940718854,20.53385231361222,0.11338996730090763,12.9808,14.521427,11.777713
3374056046371085696,93.69847083362092,0.05373698410703198,19.184237208526493,0.05104501528700122,-19.30682079422062,0.10586117299699266,-78.5002703638564,0.09430628934662486,21.484098354336535,0.991523898663728,20.537706636648767,0.06191248718237549,13.01055,14.308757,11.898833
3387381405743489920,80.01889131475383,0.04034558717538023,11.590660533189448,0.03317847046326857,-43.875136267447346,0.08040286001789841,-30.051642816257537,0.060858822060044865,-13.148104162021713,0.5815156339510427,20.54160296732834,0.03752328981353189,11.651452,12.640786,10.692887
22269508511466624,41.48221325830884,0.03235772545106788,10.666533210144252,0.025636843061054307,247.14734538926996,0.07055295559982405,-100.39295375620942,0.05894372232453452,18.57534747083807,0.6648631320559326,20.541828519310588,0.033646108160932824,11.902026,12.964483,10.898244
